order delivery time,order id,customer order rating,type of issue reported,region
2014-05-10 15:12:41 UTC,233914,5,,chi
2014-05-10 15:06:20 UTC,231910,5,,chi
2014-05-10 15:06:03 UTC,233888,5,,chi
2014-05-10 14:39:29 UTC,233834,5,,chi
2014-05-10 14:38:28 UTC,233916,5,,chi
2014-05-10 14:26:17 UTC,233752,5,,chi
2014-05-10 14:17:35 UTC,232758,5,,chi
2014-05-10 14:09:41 UTC,233829,5,,chi
2014-05-10 14:07:59 UTC,231706,5,,chi
2014-05-10 13:46:12 UTC,233783,5,,chi
2014-05-10 13:39:34 UTC,233789,5,,chi
2014-05-10 04:10:18 UTC,233750,5,,chi
2014-05-10 03:18:04 UTC,233739,5,,chi
2014-05-10 03:12:45 UTC,233735,5,,chi
2014-05-10 02:48:26 UTC,233710,5,,chi
2014-05-10 02:40:58 UTC,233302,5,,chi
2014-05-10 02:26:58 UTC,233567,5,,chi
2014-05-10 02:18:13 UTC,233671,5,,chi
2014-05-10 02:05:18 UTC,233640,5,,chi
2014-05-10 01:49:38 UTC,232963,5,,chi
2014-05-10 01:40:09 UTC,233505,5,,chi
2014-05-10 01:34:28 UTC,233584,5,,chi
2014-05-10 01:30:04 UTC,233106,5,,chi
2014-05-10 01:26:36 UTC,233592,5,,chi
2014-05-10 01:19:05 UTC,233527,5,,chi
2014-05-10 01:12:58 UTC,233106,5,,chi
2014-05-10 01:11:52 UTC,232957,5,,chi
2014-05-10 00:58:39 UTC,232612,5,,chi
2014-05-10 00:57:15 UTC,233050,5,,chi
2014-05-10 00:50:06 UTC,233508,5,,chi
2014-05-10 00:41:46 UTC,232383,5,,chi
2014-05-10 00:39:38 UTC,233509,5,,chi
2014-05-10 00:37:14 UTC,233459,5,,chi
2014-05-10 00:36:07 UTC,233236,5,,chi
2014-05-10 00:33:55 UTC,233477,5,,chi
2014-05-10 00:32:58 UTC,233020,5,,chi
2014-05-10 00:29:18 UTC,233135,5,,chi
2014-05-10 00:29:17 UTC,233562,5,,chi
2014-05-10 00:13:28 UTC,233535,5,,chi
2014-05-10 00:11:27 UTC,232785,5,,chi
2014-05-10 00:09:57 UTC,233508,5,,chi
2014-05-10 00:05:22 UTC,232914,5,,chi
2014-05-10 00:04:38 UTC,232537,5,,chi
2014-05-10 00:03:28 UTC,233520,5,,chi
2014-05-09 23:58:57 UTC,233394,5,,chi
2014-05-09 23:57:01 UTC,233471,5,,chi
2014-05-09 23:51:41 UTC,233497,5,,chi
2014-05-09 23:51:24 UTC,233435,5,,chi
2014-05-09 23:46:46 UTC,233489,5,,chi
2014-05-09 23:40:20 UTC,233434,5,,chi
2014-05-09 23:39:14 UTC,233444,5,,chi
2014-05-09 23:38:07 UTC,232649,5,,chi
2014-05-09 23:34:15 UTC,233469,5,,chi
2014-05-09 23:27:29 UTC,233422,5,,chi
2014-05-09 23:26:06 UTC,233462,5,,chi
2014-05-09 23:20:49 UTC,233322,5,,chi
2014-05-09 23:13:56 UTC,233412,5,,chi
2014-05-09 23:12:37 UTC,233390,5,,chi
2014-05-09 23:11:46 UTC,232005,5,,chi
2014-05-09 23:11:31 UTC,233196,5,,chi
2014-05-09 23:02:00 UTC,233140,5,,chi
2014-05-09 22:58:00 UTC,233323,5,,chi
2014-05-09 22:52:29 UTC,233407,5,,chi
2014-05-09 22:50:28 UTC,233406,5,,chi
2014-05-09 22:50:27 UTC,233311,5,,chi
2014-05-09 22:47:00 UTC,233352,5,,chi
2014-05-09 22:42:37 UTC,233091,5,,chi
2014-05-09 22:41:38 UTC,233195,5,,chi
2014-05-09 22:39:51 UTC,233174,5,,chi
2014-05-09 22:38:56 UTC,233385,5,,chi
2014-05-09 22:33:53 UTC,232716,5,,chi
2014-05-09 22:17:58 UTC,233154,5,,chi
2014-05-09 22:08:27 UTC,233230,5,,chi
2014-05-09 22:01:08 UTC,233123,5,,chi
2014-05-09 21:57:26 UTC,233018,5,,chi
2014-05-09 21:55:07 UTC,233051,5,,chi
2014-05-09 21:54:59 UTC,233200,5,,chi
2014-05-09 21:47:24 UTC,232682,5,,chi
2014-05-09 21:46:50 UTC,233287,5,,chi
2014-05-09 21:26:06 UTC,233177,5,,chi
2014-05-09 21:25:34 UTC,233229,5,,chi
2014-05-09 21:21:08 UTC,233133,5,,chi
2014-05-09 21:12:45 UTC,233056,5,,chi
2014-05-09 20:59:40 UTC,233042,5,,chi
2014-05-09 20:58:22 UTC,233066,5,,chi
2014-05-09 20:57:45 UTC,232668,5,,chi
2014-05-09 20:50:22 UTC,232641,5,,chi
2014-05-09 20:48:31 UTC,233114,5,,chi
2014-05-09 20:47:55 UTC,233126,5,,chi
2014-05-09 20:47:36 UTC,233077,5,,chi
2014-05-09 20:45:43 UTC,233079,5,,chi
2014-05-09 20:43:05 UTC,233025,5,,chi
2014-05-09 20:40:28 UTC,231785,5,,chi
2014-05-09 20:36:17 UTC,231155,5,,chi
2014-05-09 20:32:09 UTC,232641,5,,chi
2014-05-09 20:27:42 UTC,232782,5,,chi
2014-05-09 20:25:50 UTC,233087,5,,chi
2014-05-09 20:25:44 UTC,233069,5,,chi
2014-05-09 20:25:18 UTC,233053,5,,chi
2014-05-09 20:18:40 UTC,232973,5,,chi
2014-05-09 20:03:12 UTC,233001,5,,chi
2014-05-09 20:00:33 UTC,233040,5,,chi
2014-05-09 20:00:28 UTC,233041,5,,chi
2014-05-09 19:51:25 UTC,233015,5,,chi
2014-05-09 19:49:46 UTC,233040,5,,chi
2014-05-09 19:36:50 UTC,231610,5,,chi
2014-05-09 19:32:08 UTC,232545,5,,chi
2014-05-09 19:30:36 UTC,232849,5,,chi
2014-05-09 19:19:06 UTC,232969,5,,chi
2014-05-09 19:15:23 UTC,232644,5,,chi
2014-05-09 19:12:58 UTC,232982,5,,chi
2014-05-09 19:06:47 UTC,232947,5,,chi
2014-05-09 18:59:33 UTC,232782,5,,chi
2014-05-09 18:52:17 UTC,232926,5,,chi
2014-05-09 18:49:43 UTC,232578,5,,chi
2014-05-09 18:46:09 UTC,232747,5,,chi
2014-05-09 18:35:16 UTC,232876,5,,chi
2014-05-09 18:33:47 UTC,232882,5,,chi
2014-05-09 18:27:00 UTC,232808,5,,chi
2014-05-09 18:26:14 UTC,231744,5,,chi
2014-05-09 18:20:05 UTC,232875,5,,chi
2014-05-09 18:06:31 UTC,232731,5,,chi
2014-05-09 17:59:05 UTC,232605,5,,chi
2014-05-09 17:57:30 UTC,232762,5,,chi
2014-05-09 17:55:39 UTC,232717,5,,chi
2014-05-09 17:53:06 UTC,232793,5,,chi
2014-05-09 17:47:31 UTC,232794,5,,chi
2014-05-09 17:45:14 UTC,232781,5,,chi
2014-05-09 17:38:01 UTC,231765,5,,chi
2014-05-09 17:19:42 UTC,232778,5,,chi
2014-05-09 17:14:59 UTC,232717,5,,chi
2014-05-09 17:07:57 UTC,232753,5,,chi
2014-05-09 17:04:26 UTC,232524,5,,chi
2014-05-09 16:47:23 UTC,230336,5,,chi
2014-05-09 16:39:33 UTC,232577,5,,chi
2014-05-09 16:35:28 UTC,232450,5,,chi
2014-05-09 16:34:23 UTC,232611,5,,chi
2014-05-09 16:26:49 UTC,232426,5,,chi
2014-05-09 16:24:37 UTC,232566,5,,chi
2014-05-09 16:23:49 UTC,232566,5,,chi
2014-05-09 16:16:41 UTC,231244,5,,chi
2014-05-09 16:16:04 UTC,232630,5,,chi
2014-05-09 16:08:19 UTC,232337,5,,chi
2014-05-09 15:52:40 UTC,232559,5,,chi
2014-05-09 15:51:34 UTC,232428,5,,chi
2014-05-09 15:46:36 UTC,232530,5,,chi
2014-05-09 15:45:54 UTC,232550,5,,chi
2014-05-09 15:40:23 UTC,232624,5,,chi
2014-05-09 15:33:00 UTC,232164,5,,chi
2014-05-09 15:31:26 UTC,232527,5,,chi
2014-05-09 15:23:18 UTC,232548,5,,chi
2014-05-09 15:21:25 UTC,232446,5,,chi
2014-05-09 15:18:55 UTC,232519,5,,chi
2014-05-09 14:57:55 UTC,232454,5,,chi
2014-05-09 14:26:26 UTC,231621,5,,chi
2014-05-09 14:21:50 UTC,231621,5,,chi
2014-05-09 14:16:42 UTC,231621,5,,chi
2014-05-09 13:53:07 UTC,230842,5,,chi
2014-05-09 02:50:49 UTC,232312,5,,chi
2014-05-09 02:16:03 UTC,232125,5,,chi
2014-05-09 02:04:25 UTC,232287,5,,chi
2014-05-09 01:44:11 UTC,232260,5,,chi
2014-05-09 01:40:44 UTC,232240,5,,chi
2014-05-09 01:26:43 UTC,232222,5,,chi
2014-05-09 01:20:39 UTC,231383,5,,chi
2014-05-09 01:15:00 UTC,232180,5,,chi
2014-05-09 01:14:54 UTC,232178,5,,chi
2014-05-09 01:14:26 UTC,231531,5,,chi
2014-05-09 01:12:55 UTC,231691,5,,chi
2014-05-09 01:06:51 UTC,232172,5,,chi
2014-05-09 00:56:22 UTC,231977,5,,chi
2014-05-09 00:54:42 UTC,232136,5,,chi
2014-05-09 00:53:11 UTC,232153,5,,chi
2014-05-09 00:45:48 UTC,232045,5,,chi
2014-05-09 00:45:31 UTC,231941,5,,chi
2014-05-09 00:44:53 UTC,231981,5,,chi
2014-05-09 00:42:56 UTC,231977,5,,chi
2014-05-09 00:37:09 UTC,232092,5,,chi
2014-05-09 00:28:54 UTC,231914,5,,chi
2014-05-09 00:22:50 UTC,232081,5,,chi
2014-05-09 00:21:14 UTC,232068,5,,chi
2014-05-09 00:20:23 UTC,232076,5,,chi
2014-05-09 00:15:28 UTC,231994,5,,chi
2014-05-09 00:10:41 UTC,231603,5,,chi
2014-05-09 00:10:02 UTC,232084,5,,chi
2014-05-09 00:05:20 UTC,231792,5,,chi
2014-05-09 00:03:59 UTC,232061,5,,chi
2014-05-08 23:58:26 UTC,231640,5,,chi
2014-05-08 23:50:33 UTC,231462,5,,chi
2014-05-08 23:39:52 UTC,231970,5,,chi
2014-05-08 23:38:26 UTC,231968,5,,chi
2014-05-08 23:16:26 UTC,231943,5,,chi
2014-05-08 23:16:22 UTC,232011,5,,chi
2014-05-08 23:12:52 UTC,231901,5,,chi
2014-05-08 23:10:27 UTC,231242,5,,chi
2014-05-08 23:09:52 UTC,231942,5,,chi
2014-05-08 23:04:50 UTC,231886,5,,chi
2014-05-08 23:00:35 UTC,231394,5,,chi
2014-05-08 22:58:44 UTC,231511,5,,chi
2014-05-08 22:57:38 UTC,231211,5,,chi
2014-05-08 22:54:51 UTC,231419,5,,chi
2014-05-08 22:52:20 UTC,231467,5,,chi
2014-05-08 22:43:33 UTC,231148,5,,chi
2014-05-08 22:40:53 UTC,231133,5,,chi
2014-05-08 22:39:53 UTC,231845,5,,chi
2014-05-08 22:31:19 UTC,231840,5,,chi
2014-05-08 22:29:27 UTC,231629,5,,chi
2014-05-08 22:26:03 UTC,231844,5,,chi
2014-05-08 22:16:10 UTC,231517,5,,chi
2014-05-08 22:11:07 UTC,231808,5,,chi
2014-05-08 21:55:12 UTC,231459,5,,chi
2014-05-08 21:43:48 UTC,231782,5,,chi
2014-05-08 21:32:38 UTC,231728,5,,chi
2014-05-08 21:28:56 UTC,231754,5,,chi
2014-05-08 21:18:47 UTC,231716,5,,chi
2014-05-08 20:59:32 UTC,231681,5,,chi
2014-05-08 20:43:03 UTC,231509,5,,chi
2014-05-08 20:41:05 UTC,231650,5,,chi
2014-05-08 20:39:26 UTC,231542,5,,chi
2014-05-08 20:30:35 UTC,231466,5,,chi
2014-05-08 20:20:40 UTC,231662,5,,chi
2014-05-08 20:19:51 UTC,231662,5,,chi
2014-05-08 20:16:21 UTC,231612,5,,chi
2014-05-08 20:14:33 UTC,231599,5,,chi
2014-05-08 20:12:45 UTC,231667,5,,chi
2014-05-08 20:09:15 UTC,231653,5,,chi
2014-05-08 19:57:29 UTC,231624,5,,chi
2014-05-08 19:50:42 UTC,231596,5,,chi
2014-05-08 19:49:57 UTC,231547,5,,chi
2014-05-08 19:42:23 UTC,231495,5,,chi
2014-05-08 19:36:28 UTC,231538,5,,chi
2014-05-08 19:16:18 UTC,231436,5,,chi
2014-05-08 19:15:08 UTC,231079,5,,chi
2014-05-08 19:12:22 UTC,230814,5,,chi
2014-05-08 19:03:01 UTC,231495,5,,chi
2014-05-08 19:01:43 UTC,231463,5,,chi
2014-05-08 18:45:17 UTC,231468,5,,chi
2014-05-08 18:33:30 UTC,231544,5,,chi
2014-05-08 18:24:42 UTC,231283,5,,chi
2014-05-08 18:11:27 UTC,231372,5,,chi
2014-05-08 18:07:28 UTC,231475,5,,chi
2014-05-08 17:33:41 UTC,231382,5,,chi
2014-05-08 17:26:30 UTC,231384,5,,chi
2014-05-08 17:09:46 UTC,231250,5,,chi
2014-05-08 17:01:04 UTC,231387,5,,chi
2014-05-08 16:56:47 UTC,231250,5,,chi
2014-05-08 16:35:06 UTC,231338,5,,chi
2014-05-08 16:25:38 UTC,231299,5,,chi
2014-05-08 16:25:34 UTC,230837,5,,chi
2014-05-08 16:19:47 UTC,231259,5,,chi
2014-05-08 16:07:59 UTC,231287,5,,chi
2014-05-08 16:03:51 UTC,230837,5,,chi
2014-05-08 16:02:20 UTC,230916,5,,chi
2014-05-08 15:57:52 UTC,230222,5,,chi
2014-05-08 15:57:44 UTC,231266,5,,chi
2014-05-08 15:55:12 UTC,231241,5,,chi
2014-05-08 15:51:29 UTC,231149,5,,chi
2014-05-08 15:43:18 UTC,230948,5,,chi
2014-05-08 15:37:00 UTC,231273,5,,chi
2014-05-08 15:29:15 UTC,231204,5,,chi
2014-05-08 14:58:45 UTC,231171,5,,chi
2014-05-08 14:36:33 UTC,231099,5,,chi
2014-05-08 14:01:17 UTC,231158,5,,chi
2014-05-08 13:56:36 UTC,231131,5,,chi
2014-05-08 13:43:54 UTC,231162,5,,chi
2014-05-08 04:33:28 UTC,231029,5,,chi
2014-05-08 03:18:09 UTC,230360,5,,chi
2014-05-08 02:51:57 UTC,230919,5,,chi
2014-05-08 02:36:02 UTC,230947,5,,chi
2014-05-08 02:35:42 UTC,229658,5,,chi
2014-05-08 02:23:53 UTC,230587,5,,chi
2014-05-08 02:08:41 UTC,230892,5,,chi
2014-05-08 02:03:23 UTC,230918,5,,chi
2014-05-08 01:56:25 UTC,230867,5,,chi
2014-05-08 01:51:56 UTC,230742,5,,chi
2014-05-08 01:50:13 UTC,230826,5,,chi
2014-05-08 01:36:38 UTC,229767,5,,chi
2014-05-08 01:35:35 UTC,230866,5,,chi
2014-05-08 01:33:03 UTC,230790,5,,chi
2014-05-08 01:22:24 UTC,230706,5,,chi
2014-05-08 01:20:04 UTC,230848,5,,chi
2014-05-08 01:19:02 UTC,230839,5,,chi
2014-05-08 01:06:56 UTC,230338,5,,chi
2014-05-08 01:06:43 UTC,230432,5,,chi
2014-05-08 01:03:10 UTC,230714,5,,chi
2014-05-08 01:01:38 UTC,230380,5,,chi
2014-05-08 00:57:39 UTC,230015,5,,chi
2014-05-08 00:56:31 UTC,229604,5,,chi
2014-05-08 00:55:53 UTC,230798,5,,chi
2014-05-08 00:55:04 UTC,230563,5,,chi
2014-05-08 00:54:05 UTC,230660,5,,chi
2014-05-08 00:50:37 UTC,230599,5,,chi
2014-05-08 00:50:08 UTC,229698,5,,chi
2014-05-08 00:49:54 UTC,230687,5,,chi
2014-05-08 00:43:52 UTC,230650,5,,chi
2014-05-08 00:41:43 UTC,230511,5,,chi
2014-05-08 00:36:40 UTC,230732,5,,chi
2014-05-08 00:36:17 UTC,230723,5,,chi
2014-05-08 00:29:24 UTC,230002,5,,chi
2014-05-08 00:27:39 UTC,230469,5,,chi
2014-05-08 00:24:12 UTC,229777,5,,chi
2014-05-08 00:18:34 UTC,230667,5,,chi
2014-05-08 00:15:47 UTC,224800,5,,chi
2014-05-08 00:15:29 UTC,230735,5,,chi
2014-05-08 00:13:49 UTC,230503,5,,chi
2014-05-08 00:08:24 UTC,230588,5,,chi
2014-05-07 23:59:04 UTC,230503,5,,chi
2014-05-07 23:57:33 UTC,230532,5,,chi
2014-05-07 23:53:59 UTC,230633,5,,chi
2014-05-07 23:52:53 UTC,230672,5,,chi
2014-05-07 23:50:42 UTC,230545,5,,chi
2014-05-07 23:49:16 UTC,230632,5,,chi
2014-05-07 23:47:54 UTC,230343,5,,chi
2014-05-07 23:44:46 UTC,230204,5,,chi
2014-05-07 23:34:29 UTC,230539,5,,chi
2014-05-07 23:31:06 UTC,230535,5,,chi
2014-05-07 23:28:39 UTC,230548,5,,chi
2014-05-07 23:25:52 UTC,230410,5,,chi
2014-05-07 23:22:17 UTC,229475,5,,chi
2014-05-07 23:15:21 UTC,230482,5,,chi
2014-05-07 22:54:09 UTC,230457,5,,chi
2014-05-07 22:52:03 UTC,230527,5,,chi
2014-05-07 22:46:25 UTC,230514,5,,chi
2014-05-07 22:41:46 UTC,230550,5,,chi
2014-05-07 22:39:27 UTC,230480,5,,chi
2014-05-07 22:33:32 UTC,230526,5,,chi
2014-05-07 22:32:57 UTC,230273,5,,chi
2014-05-07 22:28:42 UTC,230418,5,,chi
2014-05-07 22:26:27 UTC,230494,5,,chi
2014-05-07 22:18:24 UTC,230475,5,,chi
2014-05-07 22:16:43 UTC,230509,5,,chi
2014-05-07 22:11:17 UTC,229746,5,,chi
2014-05-07 22:05:49 UTC,230428,5,,chi
2014-05-07 21:57:28 UTC,229766,5,,chi
2014-05-07 21:55:33 UTC,230265,5,,chi
2014-05-07 21:55:00 UTC,229816,5,,chi
2014-05-07 21:53:13 UTC,224664,5,,chi
2014-05-07 21:44:22 UTC,230399,5,,chi
2014-05-07 21:34:59 UTC,230413,5,,chi
2014-05-07 21:31:41 UTC,230391,5,,chi
2014-05-07 21:31:07 UTC,230304,5,,chi
2014-05-07 21:24:54 UTC,230385,5,,chi
2014-05-07 21:24:34 UTC,230060,5,,chi
2014-05-07 21:23:59 UTC,229800,5,,chi
2014-05-07 20:58:16 UTC,229918,5,,chi
2014-05-07 20:53:07 UTC,230251,5,,chi
2014-05-07 20:42:42 UTC,230349,5,,chi
2014-05-07 20:20:46 UTC,230203,5,,chi
2014-05-07 20:15:06 UTC,230270,5,,chi
2014-05-07 20:14:31 UTC,230278,5,,chi
2014-05-07 19:58:27 UTC,230244,5,,chi
2014-05-07 19:54:35 UTC,230240,5,,chi
2014-05-07 19:45:44 UTC,230184,5,,chi
2014-05-07 19:28:45 UTC,230238,5,,chi
2014-05-07 19:21:53 UTC,229967,5,,chi
2014-05-07 19:08:33 UTC,230176,5,,chi
2014-05-07 19:08:25 UTC,229984,5,,chi
2014-05-07 19:08:19 UTC,230206,5,,chi
2014-05-07 19:05:41 UTC,229967,5,,chi
2014-05-07 19:02:43 UTC,229671,5,,chi
2014-05-07 19:01:43 UTC,230168,5,,chi
2014-05-07 18:55:35 UTC,230168,5,,chi
2014-05-07 18:29:45 UTC,230143,5,,chi
2014-05-07 18:29:26 UTC,229626,5,,chi
2014-05-07 18:21:42 UTC,230026,5,,chi
2014-05-07 18:05:56 UTC,230033,5,,chi
2014-05-07 18:05:45 UTC,229905,5,,chi
2014-05-07 18:02:27 UTC,230078,5,,chi
2014-05-07 17:29:55 UTC,229926,5,,chi
2014-05-07 17:21:11 UTC,229709,5,,chi
2014-05-07 17:10:45 UTC,229910,5,,chi
2014-05-07 17:02:35 UTC,229965,5,,chi
2014-05-07 16:52:49 UTC,229948,5,,chi
2014-05-07 16:48:15 UTC,229978,5,,chi
2014-05-07 16:45:51 UTC,229949,5,,chi
2014-05-07 16:16:49 UTC,229885,5,,chi
2014-05-07 16:08:39 UTC,229911,5,,chi
2014-05-07 16:01:24 UTC,229538,5,Item missing,chi
2014-05-07 15:46:13 UTC,229600,5,,chi
2014-05-07 15:30:12 UTC,229811,5,,chi
2014-05-07 15:29:29 UTC,229863,5,,chi
2014-05-07 14:58:29 UTC,229846,5,,chi
2014-05-07 14:53:48 UTC,229678,5,,chi
2014-05-07 14:35:34 UTC,229780,5,,chi
2014-05-07 14:27:35 UTC,229799,5,,chi
2014-05-07 14:17:14 UTC,229600,5,,chi
2014-05-07 14:07:01 UTC,229530,5,,chi
2014-05-07 14:05:01 UTC,229520,5,,chi
2014-05-07 13:59:50 UTC,229623,5,,chi
2014-05-07 13:45:25 UTC,229731,5,,chi
2014-05-07 03:37:47 UTC,229472,5,,chi
2014-05-07 03:22:18 UTC,229592,5,,chi
2014-05-07 03:17:00 UTC,229498,5,,chi
2014-05-07 02:57:36 UTC,229525,5,,chi
2014-05-07 02:46:31 UTC,229529,5,,chi
2014-05-07 02:40:05 UTC,229527,5,,chi
2014-05-07 02:35:33 UTC,229531,5,,chi
2014-05-07 02:20:46 UTC,229402,5,,chi
2014-05-07 02:16:21 UTC,229485,5,,chi
2014-05-07 02:11:20 UTC,229444,5,,chi
2014-05-07 02:09:01 UTC,229477,5,,chi
2014-05-07 02:04:37 UTC,229426,5,,chi
2014-05-07 01:49:07 UTC,228950,5,,chi
2014-05-07 01:46:53 UTC,229500,5,,chi
2014-05-07 01:44:36 UTC,229471,5,,chi
2014-05-07 01:42:38 UTC,228629,5,,chi
2014-05-07 01:31:40 UTC,229329,5,,chi
2014-05-07 01:28:56 UTC,229455,5,,chi
2014-05-07 01:23:37 UTC,229426,5,,chi
2014-05-07 01:22:12 UTC,228749,5,,chi
2014-05-07 01:17:04 UTC,229412,5,,chi
2014-05-07 01:15:52 UTC,229394,5,,chi
2014-05-07 01:09:31 UTC,229380,5,,chi
2014-05-07 01:09:10 UTC,229399,5,,chi
2014-05-07 01:03:01 UTC,229361,5,,chi
2014-05-07 00:58:10 UTC,229374,5,,chi
2014-05-07 00:56:27 UTC,229336,5,,chi
2014-05-07 00:53:35 UTC,229389,5,,chi
2014-05-07 00:49:30 UTC,229424,5,,chi
2014-05-07 00:48:52 UTC,228431,5,,chi
2014-05-07 00:46:48 UTC,228617,5,,chi
2014-05-07 00:41:50 UTC,226901,5,,chi
2014-05-07 00:37:13 UTC,228706,5,,chi
2014-05-07 00:35:59 UTC,229352,5,,chi
2014-05-07 00:32:45 UTC,229305,5,,chi
2014-05-07 00:29:54 UTC,229246,5,,chi
2014-05-07 00:28:27 UTC,228523,5,,chi
2014-05-07 00:21:09 UTC,229272,5,,chi
2014-05-07 00:12:26 UTC,229323,5,Item charged incorrectly,chi
2014-05-07 00:10:19 UTC,229315,5,,chi
2014-05-07 00:08:28 UTC,229325,5,,chi
2014-05-07 00:07:43 UTC,229236,5,,chi
2014-05-07 00:05:57 UTC,229234,5,,chi
2014-05-07 00:02:36 UTC,228496,5,,chi
2014-05-06 23:59:51 UTC,229124,5,,chi
2014-05-06 23:59:05 UTC,229233,5,,chi
2014-05-06 23:57:53 UTC,229061,5,,chi
2014-05-06 23:54:23 UTC,228886,5,,chi
2014-05-06 23:48:42 UTC,229238,5,,chi
2014-05-06 23:46:09 UTC,229246,5,,chi
2014-05-06 23:43:40 UTC,228569,5,,chi
2014-05-06 23:40:55 UTC,229212,5,,chi
2014-05-06 23:30:28 UTC,229230,5,,chi
2014-05-06 23:19:19 UTC,229213,5,,chi
2014-05-06 23:17:10 UTC,228956,5,,chi
2014-05-06 23:10:57 UTC,228890,5,,chi
2014-05-06 23:04:37 UTC,228500,5,,chi
2014-05-06 22:57:07 UTC,229177,5,,chi
2014-05-06 22:56:55 UTC,229018,5,,chi
2014-05-06 22:52:58 UTC,229141,5,,chi
2014-05-06 22:52:00 UTC,228825,5,,chi
2014-05-06 22:47:23 UTC,228972,5,,chi
2014-05-06 22:45:03 UTC,229056,5,,chi
2014-05-06 22:40:21 UTC,229173,5,,chi
2014-05-06 22:39:56 UTC,229098,5,,chi
2014-05-06 22:27:11 UTC,229011,5,,chi
2014-05-06 22:24:34 UTC,229143,5,,chi
2014-05-06 22:21:44 UTC,229044,5,,chi
2014-05-06 22:19:51 UTC,229007,5,,chi
2014-05-06 22:15:32 UTC,228975,5,,chi
2014-05-06 22:15:03 UTC,228848,5,,chi
2014-05-06 22:14:34 UTC,228048,5,,chi
2014-05-06 22:05:39 UTC,229031,5,,chi
2014-05-06 21:57:30 UTC,229069,5,,chi
2014-05-06 21:50:07 UTC,229024,5,,chi
2014-05-06 21:44:36 UTC,229060,5,,chi
2014-05-06 21:44:28 UTC,229037,5,,chi
2014-05-06 21:40:57 UTC,229009,5,,chi
2014-05-06 21:32:04 UTC,228930,5,,chi
2014-05-06 21:31:51 UTC,228530,5,,chi
2014-05-06 21:23:38 UTC,228247,5,,chi
2014-05-06 21:21:44 UTC,228952,5,,chi
2014-05-06 21:18:01 UTC,228870,5,,chi
2014-05-06 21:12:22 UTC,229005,5,,chi
2014-05-06 20:57:14 UTC,228840,5,,chi
2014-05-06 20:41:54 UTC,228923,5,,chi
2014-05-06 20:41:49 UTC,228904,5,,chi
2014-05-06 20:35:44 UTC,227899,5,,chi
2014-05-06 20:23:47 UTC,228862,5,,chi
2014-05-06 20:19:44 UTC,228869,5,,chi
2014-05-06 20:14:50 UTC,228780,5,,chi
2014-05-06 20:05:08 UTC,228573,5,,chi
2014-05-06 19:53:49 UTC,228838,5,,chi
2014-05-06 19:53:27 UTC,228758,5,,chi
2014-05-06 19:43:25 UTC,228718,5,,chi
2014-05-06 19:40:05 UTC,228759,5,,chi
2014-05-06 19:39:46 UTC,228884,5,,chi
2014-05-06 19:22:54 UTC,227858,5,,chi
2014-05-06 19:15:49 UTC,228733,5,,chi
2014-05-06 19:01:53 UTC,228789,5,,chi
2014-05-06 18:59:52 UTC,228676,5,,chi
2014-05-06 18:51:07 UTC,228711,5,,chi
2014-05-06 18:35:41 UTC,228713,5,,chi
2014-05-06 18:35:37 UTC,228715,5,,chi
2014-05-06 18:27:16 UTC,228602,5,,chi
2014-05-06 18:22:24 UTC,226149,5,,chi
2014-05-06 18:19:39 UTC,228028,5,,chi
2014-05-06 18:18:09 UTC,228641,5,,chi
2014-05-06 18:15:43 UTC,228598,5,,chi
2014-05-06 18:14:17 UTC,228708,5,,chi
2014-05-06 18:10:59 UTC,228370,5,,chi
2014-05-06 17:52:35 UTC,228650,5,,chi
2014-05-06 17:48:33 UTC,228601,5,,chi
2014-05-06 17:34:34 UTC,228570,5,,chi
2014-05-06 17:30:01 UTC,228630,5,,chi
2014-05-06 17:27:26 UTC,228644,5,,chi
2014-05-06 17:26:54 UTC,228446,5,,chi
2014-05-06 17:25:55 UTC,228251,5,,chi
2014-05-06 17:23:30 UTC,228614,5,,chi
2014-05-06 17:15:52 UTC,228512,5,,chi
2014-05-06 17:04:10 UTC,228486,5,,chi
2014-05-06 17:02:15 UTC,228418,5,,chi
2014-05-06 16:47:50 UTC,228561,5,,chi
2014-05-06 16:47:03 UTC,228555,5,,chi
2014-05-06 16:46:05 UTC,228561,5,,chi
2014-05-06 16:41:14 UTC,228540,5,,chi
2014-05-06 16:11:47 UTC,228463,5,,chi
2014-05-06 15:32:36 UTC,228423,5,,chi
2014-05-06 15:17:50 UTC,228154,5,,chi
2014-05-06 15:12:19 UTC,228437,5,,chi
2014-05-06 15:05:14 UTC,228219,5,,chi
2014-05-06 14:43:36 UTC,227034,5,Damaged or spoiled,chi
2014-05-06 14:30:30 UTC,227650,5,,chi
2014-05-06 14:30:15 UTC,228456,5,,chi
2014-05-06 14:16:39 UTC,228377,5,,chi
2014-05-06 14:09:36 UTC,228340,5,,chi
2014-05-06 04:35:23 UTC,228278,5,,chi
2014-05-06 03:01:25 UTC,226400,5,,chi
2014-05-06 02:53:05 UTC,228222,5,,chi
2014-05-06 02:41:50 UTC,228133,5,,chi
2014-05-06 02:39:01 UTC,228204,5,,chi
2014-05-06 02:37:17 UTC,227792,5,,chi
2014-05-06 02:35:46 UTC,228160,5,,chi
2014-05-06 02:35:30 UTC,228059,5,,chi
2014-05-06 02:33:36 UTC,226306,5,,chi
2014-05-06 02:31:27 UTC,227478,5,,chi
